route_no,trip_id,direction,stop_name,scheduled_time,days
EKM-VPN-ORD,EKM-VPN-ORD-T08,UP,Vypin,13:40,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T09,UP,High Court,14:00,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T09,UP,Goshree Bridge,14:10,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T09,UP,Vallarpadam,14:20,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T09,UP,Narakkal,14:30,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T09,UP,Vypin,14:40,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T10,UP,High Court,15:00,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T10,UP,Goshree Bridge,15:10,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T10,UP,Vallarpadam,15:20,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T10,UP,Narakkal,15:30,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T10,UP,Vypin,15:40,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T11,UP,High Court,16:00,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T11,UP,Goshree Bridge,16:10,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T11,UP,Vallarpadam,16:20,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T11,UP,Narakkal,16:30,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T11,UP,Vypin,16:40,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T12,UP,High Court,17:00,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T12,UP,Goshree Bridge,17:10,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T12,UP,Vallarpadam,17:20,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T12,UP,Narakkal,17:30,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T12,UP,Vypin,17:40,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T13,UP,High Court,18:00,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T13,UP,Goshree Bridge,18:10,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T13,UP,Vallarpadam,18:20,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T13,UP,Narakkal,18:30,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T13,UP,Vypin,18:40,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T14,UP,High Court,19:00,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T14,UP,Goshree Bridge,19:10,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T14,UP,Vallarpadam,19:20,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T14,UP,Narakkal,19:30,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T14,UP,Vypin,19:40,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T15,UP,High Court,20:00,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T15,UP,Goshree Bridge,20:10,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T15,UP,Vallarpadam,20:20,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T15,UP,Narakkal,20:30,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T15,UP,Vypin,20:40,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T16,UP,High Court,21:00,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T16,UP,Goshree Bridge,21:10,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T16,UP,Vallarpadam,21:20,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T16,UP,Narakkal,21:30,Mon-Sun
EKM-VPN-ORD,EKM-VPN-ORD-T16,UP,Vypin,21:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T01,UP,Vyttila Hub,06:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T01,UP,Tripunithura,06:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T01,UP,Mulanthuruthy,06:20,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T01,UP,Piravom,06:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T01,UP,Kottayam,06:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T02,UP,Vyttila Hub,06:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T02,UP,Tripunithura,06:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T02,UP,Mulanthuruthy,06:50,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T02,UP,Piravom,07:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T02,UP,Kottayam,07:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T03,UP,Vyttila Hub,07:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T03,UP,Tripunithura,07:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T03,UP,Mulanthuruthy,07:20,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T03,UP,Piravom,07:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T03,UP,Kottayam,07:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T04,UP,Vyttila Hub,07:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T04,UP,Tripunithura,07:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T04,UP,Mulanthuruthy,07:50,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T04,UP,Piravom,08:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T04,UP,Kottayam,08:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T05,UP,Vyttila Hub,08:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T05,UP,Tripunithura,08:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T05,UP,Mulanthuruthy,08:20,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T05,UP,Piravom,08:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T05,UP,Kottayam,08:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T06,UP,Vyttila Hub,08:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T06,UP,Tripunithura,08:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T06,UP,Mulanthuruthy,08:50,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T06,UP,Piravom,09:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T06,UP,Kottayam,09:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T07,UP,Vyttila Hub,09:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T07,UP,Tripunithura,09:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T07,UP,Mulanthuruthy,09:20,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T07,UP,Piravom,09:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T07,UP,Kottayam,09:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T08,UP,Vyttila Hub,09:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T08,UP,Tripunithura,09:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T08,UP,Mulanthuruthy,09:50,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T08,UP,Piravom,10:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T08,UP,Kottayam,10:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T09,UP,Vyttila Hub,10:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T09,UP,Tripunithura,10:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T09,UP,Mulanthuruthy,10:20,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T09,UP,Piravom,10:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T09,UP,Kottayam,10:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T10,UP,Vyttila Hub,10:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T10,UP,Tripunithura,10:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T10,UP,Mulanthuruthy,10:50,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T10,UP,Piravom,11:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T10,UP,Kottayam,11:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T11,UP,Vyttila Hub,11:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T11,UP,Tripunithura,11:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T11,UP,Mulanthuruthy,11:20,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T11,UP,Piravom,11:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T11,UP,Kottayam,11:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T12,UP,Vyttila Hub,11:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T12,UP,Tripunithura,11:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T12,UP,Mulanthuruthy,11:50,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T12,UP,Piravom,12:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T12,UP,Kottayam,12:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T13,UP,Vyttila Hub,12:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T13,UP,Tripunithura,12:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T13,UP,Mulanthuruthy,12:20,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T13,UP,Piravom,12:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T13,UP,Kottayam,12:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T14,UP,Vyttila Hub,12:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T14,UP,Tripunithura,12:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T14,UP,Mulanthuruthy,12:50,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T14,UP,Piravom,13:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T14,UP,Kottayam,13:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T15,UP,Vyttila Hub,13:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T15,UP,Tripunithura,13:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T15,UP,Mulanthuruthy,13:20,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T15,UP,Piravom,13:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T15,UP,Kottayam,13:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T16,UP,Vyttila Hub,13:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T16,UP,Tripunithura,13:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T16,UP,Mulanthuruthy,13:50,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T16,UP,Piravom,14:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T16,UP,Kottayam,14:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T17,UP,Vyttila Hub,14:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T17,UP,Tripunithura,14:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T17,UP,Mulanthuruthy,14:20,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T17,UP,Piravom,14:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T17,UP,Kottayam,14:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T18,UP,Vyttila Hub,14:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T18,UP,Tripunithura,14:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T18,UP,Mulanthuruthy,14:50,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T18,UP,Piravom,15:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T18,UP,Kottayam,15:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T19,UP,Vyttila Hub,15:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T19,UP,Tripunithura,15:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T19,UP,Mulanthuruthy,15:20,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T19,UP,Piravom,15:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T19,UP,Kottayam,15:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T20,UP,Vyttila Hub,15:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T20,UP,Tripunithura,15:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T20,UP,Mulanthuruthy,15:50,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T20,UP,Piravom,16:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T20,UP,Kottayam,16:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T21,UP,Vyttila Hub,16:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T21,UP,Tripunithura,16:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T21,UP,Mulanthuruthy,16:20,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T21,UP,Piravom,16:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T21,UP,Kottayam,16:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T22,UP,Vyttila Hub,16:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T22,UP,Tripunithura,16:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T22,UP,Mulanthuruthy,16:50,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T22,UP,Piravom,17:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T22,UP,Kottayam,17:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T23,UP,Vyttila Hub,17:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T23,UP,Tripunithura,17:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T23,UP,Mulanthuruthy,17:20,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T23,UP,Piravom,17:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T23,UP,Kottayam,17:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T24,UP,Vyttila Hub,17:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T24,UP,Tripunithura,17:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T24,UP,Mulanthuruthy,17:50,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T24,UP,Piravom,18:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T24,UP,Kottayam,18:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T25,UP,Vyttila Hub,18:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T25,UP,Tripunithura,18:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T25,UP,Mulanthuruthy,18:20,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T25,UP,Piravom,18:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T25,UP,Kottayam,18:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T26,UP,Vyttila Hub,18:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T26,UP,Tripunithura,18:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T26,UP,Mulanthuruthy,18:50,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T26,UP,Piravom,19:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T26,UP,Kottayam,19:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T27,UP,Vyttila Hub,19:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T27,UP,Tripunithura,19:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T27,UP,Mulanthuruthy,19:20,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T27,UP,Piravom,19:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T27,UP,Kottayam,19:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T28,UP,Vyttila Hub,19:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T28,UP,Tripunithura,19:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T28,UP,Mulanthuruthy,19:50,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T28,UP,Piravom,20:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T28,UP,Kottayam,20:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T29,UP,Vyttila Hub,20:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T29,UP,Tripunithura,20:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T29,UP,Mulanthuruthy,20:20,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T29,UP,Piravom,20:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T29,UP,Kottayam,20:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T30,UP,Vyttila Hub,20:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T30,UP,Tripunithura,20:40,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T30,UP,Mulanthuruthy,20:50,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T30,UP,Piravom,21:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T30,UP,Kottayam,21:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T31,UP,Vyttila Hub,21:00,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T31,UP,Tripunithura,21:10,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T31,UP,Mulanthuruthy,21:20,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T31,UP,Piravom,21:30,Mon-Sun
EKM-KTM-FP,EKM-KTM-FP-T31,UP,Kottayam,21:40,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T01,UP,Aluva,06:00,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T01,UP,Desom,06:06,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T01,UP,Athani,06:12,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T01,UP,Karukutty,06:18,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T01,UP,Angamaly,06:24,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T02,UP,Aluva,06:45,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T02,UP,Desom,06:51,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T02,UP,Athani,06:57,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T02,UP,Karukutty,07:03,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T02,UP,Angamaly,07:09,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T03,UP,Aluva,07:30,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T03,UP,Desom,07:36,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T03,UP,Athani,07:42,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T03,UP,Karukutty,07:48,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T03,UP,Angamaly,07:54,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T04,UP,Aluva,08:15,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T04,UP,Desom,08:21,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T04,UP,Athani,08:27,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T04,UP,Karukutty,08:33,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T04,UP,Angamaly,08:39,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T05,UP,Aluva,09:00,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T05,UP,Desom,09:06,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T05,UP,Athani,09:12,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T05,UP,Karukutty,09:18,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T05,UP,Angamaly,09:24,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T06,UP,Aluva,09:45,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T06,UP,Desom,09:51,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T06,UP,Athani,09:57,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T06,UP,Karukutty,10:03,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T06,UP,Angamaly,10:09,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T07,UP,Aluva,10:30,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T07,UP,Desom,10:36,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T07,UP,Athani,10:42,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T07,UP,Karukutty,10:48,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T07,UP,Angamaly,10:54,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T08,UP,Aluva,11:15,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T08,UP,Desom,11:21,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T08,UP,Athani,11:27,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T08,UP,Karukutty,11:33,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T08,UP,Angamaly,11:39,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T09,UP,Aluva,12:00,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T09,UP,Desom,12:06,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T09,UP,Athani,12:12,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T09,UP,Karukutty,12:18,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T09,UP,Angamaly,12:24,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T10,UP,Aluva,12:45,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T10,UP,Desom,12:51,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T10,UP,Athani,12:57,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T10,UP,Karukutty,13:03,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T10,UP,Angamaly,13:09,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T11,UP,Aluva,13:30,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T11,UP,Desom,13:36,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T11,UP,Athani,13:42,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T11,UP,Karukutty,13:48,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T11,UP,Angamaly,13:54,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T12,UP,Aluva,14:15,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T12,UP,Desom,14:21,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T12,UP,Athani,14:27,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T12,UP,Karukutty,14:33,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T12,UP,Angamaly,14:39,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T13,UP,Aluva,15:00,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T13,UP,Desom,15:06,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T13,UP,Athani,15:12,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T13,UP,Karukutty,15:18,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T13,UP,Angamaly,15:24,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T14,UP,Aluva,15:45,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T14,UP,Desom,15:51,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T14,UP,Athani,15:57,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T14,UP,Karukutty,16:03,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T14,UP,Angamaly,16:09,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T15,UP,Aluva,16:30,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T15,UP,Desom,16:36,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T15,UP,Athani,16:42,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T15,UP,Karukutty,16:48,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T15,UP,Angamaly,16:54,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T16,UP,Aluva,17:15,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T16,UP,Desom,17:21,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T16,UP,Athani,17:27,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T16,UP,Karukutty,17:33,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T16,UP,Angamaly,17:39,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T17,UP,Aluva,18:00,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T17,UP,Desom,18:06,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T17,UP,Athani,18:12,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T17,UP,Karukutty,18:18,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T17,UP,Angamaly,18:24,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T18,UP,Aluva,18:45,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T18,UP,Desom,18:51,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T18,UP,Athani,18:57,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T18,UP,Karukutty,19:03,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T18,UP,Angamaly,19:09,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T19,UP,Aluva,19:30,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T19,UP,Desom,19:36,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T19,UP,Athani,19:42,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T19,UP,Karukutty,19:48,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T19,UP,Angamaly,19:54,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T20,UP,Aluva,20:15,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T20,UP,Desom,20:21,Mon-Sun
ALV-ANG-ORD,ALV-ANG-ORD-T20,UP,Athani,20:27,Mon-Sun
